"geo_type","geo_id","variable","estimate","moe"
"tract","47157000900","B03002_003",129,166.184
"tract","47157000900","B03002_004",1890,618.702
"tract","47157000900","B03002_012",416,539.696
"tract","47157000900","B11001_001",955,208.89
"tract","47157000900","B19313_001",57842200,32108290.687
"tract","47157000900","B25002_001",1131,225.309
"tract","47157000900","B25002_003",176,113.464
"tract","47157000900","B25003_001",955,208.89
"tract","47157000900","B25003_003",420,160.574
"tract","47157000900","B25044_001",955,208.89
"tract","47157000900","B25044_003",105,58.455
"tract","47157000900","B25044_010",125,81.031
"tract","47157000900","B28002_001",955,208.89
"tract","47157000900","B28002_013",181,86.96
"tract","47157000900","C17002_001",2411,787.963
